,session_order,APOE_rs429358,APOE_rs7412,APOE_haplotype,PICALM_rs3851179,age,sex,education,learning_deficits,BMI,allergies,drugs,ibuprofen_intake,thyroid_diseases,hypertension,diabetes,other_diseases,smoking_status,coffee_status,dementia_history_parents,BDI,SES,RPM,EHI,NEO_NEU,NEO_EXT,NEO_OPE,NEO_AGR,NEO_CON,AUDIT,MINI-COPE_1,MINI-COPE_2,MINI-COPE_3,MINI-COPE_4,MINI-COPE_5,MINI-COPE_6,MINI-COPE_7,MINI-COPE_8,MINI-COPE_9,MINI-COPE_10,MINI-COPE_11,MINI-COPE_12,MINI-COPE_13,MINI-COPE_14,CVLT_1,CVLT_2,CVLT_3,CVLT_4,CVLT_5,CVLT_6,CVLT_7,CVLT_8,CVLT_9,CVLT_10,CVLT_11,CVLT_12,CVLT_13,leukocytes,erythrocytes,hemoglobin,hematocrit,MCV,MCH,MCHC,RDW-CV,platelets,PDW,MPV,P-LCR,neutrophils,lymphocytes,monocytes,eosinophils,basophils,neutrophils_%,lymphocytes_%,monocytes_%,eosinophils_%,basophils_%,total_cholesterol,cholesterol_HDL,non-HDL_cholesterol,LDL_cholesterol,triglycerides,HSV_r
MINI-COPE_13,0.014633688172482161,-0.11232254115927305,-0.04855659769731996,,-0.09420968466147658,-0.0035957591873734597,-0.15423984379775935,-0.10352763130432298,-0.13129599416012563,-0.005501449202284776,-0.04652322828060991,-0.03829919132242171,0.0524936191322378,0.024541847762543145,-0.015925708160036092,0.05249361913223776,0.013974634786196418,0.05959714653370017,-0.07125771137964357,0.2134967696159366,0.38931860615479896,-0.39194033067988227,-0.05749054840919075,-0.03692599349273179,0.561791240940539,-0.3198974807779336,-0.131848185179818,-0.3984579450753871,-0.5599837182959851,0.07090872619837525,-0.2931380748353848,-0.36080534488227706,-0.0952102899347176,0.08723701306918412,0.29005632495750744,0.14078345328202055,-0.1765878860761564,-0.16393590276260805,0.05632993470859238,0.33408211376505403,0.1476879002982224,0.016241758477479495,1.0,0.5259779355599787,-0.058217389158939994,-0.03108193803185471,-0.01769590120431083,0.03304215978064467,-0.14794772932093928,-0.10785094386965932,-0.13564601125127082,-0.059788936098698106,-0.06055107091181363,0.07817301440529702,0.009396840667830853,0.01701521475828443,0.16984410827235985,-0.017232856374036567,0.01639338431468158,0.02165679351447281,0.03028369792691888,-0.022633683433542842,0.02668313554743579,0.010346981513040863,-0.04637125501533153,-0.061258518222159726,-0.07265502207721428,-0.09911229062862885,-0.08243297150820789,-0.0052916766809420306,-0.029886540849233246,0.04111945199812298,0.02443474219702884,-0.02160993473180548,0.0007710578219467157,-0.03325814338762286,0.09246778632705104,0.025510338561377074,0.013229052301442439,-0.05700565598587994,-0.14178772111808116,0.002026163949905942,-0.009150995490854087,0.033555578861028924,-0.2491595343867874
MINI-COPE_14,0.11747457199858484,-0.12422114763586427,-0.017039104088717373,,-0.01667750923801829,-0.0018285525339196923,-0.05763779639813621,0.04960653987991493,0.02379027416954575,-0.12974197807419363,0.011863060035844674,-0.09226637957562435,-0.01703910408871736,-0.14459052142822945,-0.04564458173917885,-0.017039104088717373,-0.046203915485704454,0.041894175715723694,0.047768090770843104,0.10423130258061138,0.6277527938838258,-0.5473430799947716,-0.04188258444867692,0.09446077297136261,0.6620787877684287,-0.32805007077062753,-0.03923717617746545,-0.1371785524455279,-0.37451737617242353,0.11341607616970197,-0.018602979862758932,-0.0014976366152021257,-0.03954577995134605,-0.07374113246636636,0.0375560797495352,0.12072769137282031,-0.2436071762804783,-0.18822437435620856,0.042532801961802896,0.27654674034193455,0.06741362666674817,0.047676985370571176,0.5259779355599787,1.0,-0.08152756022387392,0.06630865679894159,-0.08590096334181524,0.1347363387138895,-0.0925764994424027,-0.1339582243790456,-0.15104966267646402,-0.13523858413522546,-0.015105492664973416,0.1496800794268352,0.18555117855351333,0.028897056307044793,0.1645411219888481,-0.04316209903443742,-0.2119797550962144,-0.12750932122604156,-0.11227547187193228,0.17990400945925422,0.14153056125103042,-0.06904146949769333,-0.007084279474102012,-0.027809238198119927,0.022582512848747634,-0.014413973419732483,-0.009181407999934721,0.011879746556659729,-0.13358349839637731,0.022516415411582644,0.0674084137385361,-0.1245692097637679,0.0686513083988333,-0.0998985599980315,0.046780197293617445,0.07674317693196729,-0.110963215869372,0.09126658999666044,0.0259509347993704,0.08892319922117871,0.10461343972884549,-0.026813576131854,-0.25254926524685106
CVLT_1,-0.17671439394234986,-0.018354394848429205,0.09391284182002375,,-0.14783279089788612,-0.16386795764947173,0.3215556067255672,0.08822768792717632,0.09991762789407586,-0.20643675462286543,0.02863178746912261,-0.08085987316446737,0.053519309003294976,0.054582367694811534,-0.2085543922188955,0.14690651684703715,-0.009138786838251249,0.0859664598215469,-0.07110137546136629,0.08600611791778077,-0.14975952263252562,0.07934815432431512,0.39073066261281286,0.0217170278077568,-0.03552666709388563,0.18579866747784343,-0.03584266608736185,0.2065544315665769,0.1408060243449477,-0.07641158674185831,0.02023574770312441,0.1568401036870864,-0.19346578407062553,0.09994024445594035,-0.31985690656976645,0.10077378244006958,0.09792319354993842,0.21213311071601576,-0.014397282847443153,0.0800727744837859,0.014239630825796231,-0.11703368404871756,-0.058217389158939994,-0.08152756022387392,1.0,0.7693467940975046,0.8196309544097025,0.4544611006862108,0.8478445929090404,0.8038134939316366,0.8197282881181595,0.7901444729353072,-0.251334564693239,-0.29108707882029095,-0.41976227719483444,0.5211891782982401,-0.6287133261508232,-0.03643084695276784,-0.22328816820599245,-0.18379270939450118,-0.09086943857821078,0.304908576355692,0.09572932906380167,-0.28531564523353814,0.041837785404630005,0.0507670703982867,-0.1765149818675821,-0.14602068582040345,-0.16210529548168412,0.011187788466415851,-0.07990512675119295,-0.05742270887255931,0.015684043088806908,0.11140156106922015,0.13988466072417474,-0.1592862645846552,-0.013708400033637366,0.04675537738747017,0.10939657994342873,0.15891320328453504,0.2025150867471533,0.08212174935218997,0.11770936596024131,-0.08749289561096121,-0.05182203518101297
CVLT_2,-0.20210839538934774,-0.06008604613948994,0.03639709825002317,,-0.18530133173953237,-0.11956813832434009,0.22770495351240672,0.12235275400352734,0.19587533885573022,-0.22297952803474477,0.10174985293473676,-0.11171754871842207,0.19411206435903977,-0.0591456126710719,-0.19854778419848101,0.1614132183261894,-0.08479157036809874,-0.061628371822000594,-0.034785413300489405,0.04745473944614873,-0.030368995387103307,0.0053171641278347975,0.47138242387876894,-0.07024216936518282,0.03248369057560634,0.16226121465175805,-0.016860550599844315,0.1540143394674563,0.11546667511599855,0.002919202581243136,0.10236277148131874,0.2127847127614231,-0.10153788751002712,-0.039523613712079894,-0.23008185142997684,0.01769052320353155,-0.06816057312346112,0.11409480562374123,-0.04523065590663072,0.023755079562050495,-0.06562409869068275,-0.16270578817652548,-0.03108193803185471,0.06630865679894159,0.7693467940975046,1.0,0.5658386055627577,0.44082365144457725,0.5893355983985102,0.5431013524296594,0.5488824528173399,0.5472248654511606,-0.21671080725762623,-0.07121740849650847,-0.19852067176020513,0.34220656170361713,-0.4548815803371169,-0.012956109610643536,-0.2768195572794998,-0.2615081435135157,-0.17664057959923454,0.24098651000702037,0.030877148519740084,-0.29744641424333557,0.04413034564988439,-0.04826521118835626,0.010190955829877626,0.058068378132203974,0.03690335406148185,-0.02827122733411666,-0.001190918346699145,0.0088702213544822,0.07341418093379504,0.08748318715099611,-0.010173237149555564,-0.024011979025740093,0.030957141267859936,0.09479670640939039,0.08731288546218814,0.0575787421754531,0.13252620242380544,0.0026437437420892356,0.026753829840931092,-0.07058208141089789,-0.04119985892338927
CVLT_3,-0.1028050657147957,-0.10086087030559952,0.1150962519724473,,-0.0675219215434975,-0.1270957893837881,0.27895390270860765,0.039399153152185847,0.2176602272307618,-0.1398933606516121,0.10974548521994221,-0.1355949418527068,0.02420218395355492,0.011176562323920988,-0.20833234332881992,0.11509625197244712,-0.14561941350477237,0.06936329321985114,-0.055660687686800346,0.16806659383642325,-0.14670206907600106,0.030223285724240163,0.2357735892378442,0.010701461979062585,0.03942643018298153,0.08630357522354855,0.047915361437302385,0.14322758818695636,-0.0021186199154826146,-0.15473119627727516,-0.09862474731179303,0.05675846581550228,-0.2321588890423022,0.06021040086916877,-0.26608010091245926,0.09240981663610971,0.0046090054313454145,0.15033883294545558,-0.01476105209310304,0.03665956570121183,0.09816935978240397,-0.057580707601350964,-0.01769590120431083,-0.08590096334181524,0.8196309544097025,0.5658386055627577,1.0,0.29701195580883255,0.7279210302364431,0.6999429514751616,0.7544799139545639,0.7182732372932928,-0.20150960608206978,-0.306904276842849,-0.47504255166989834,0.44831547976492164,-0.5319950971847347,-0.01964110916758515,-0.2626322504185384,-0.22414290205101872,-0.1464446562344245,0.2799771371609221,0.10995952776267356,-0.25796147152498866,-0.018671093231571338,0.03632727612408031,-0.09126006877364064,-0.03346274287185191,-0.04659787913496991,0.026287443072878183,-0.0683375080589655,-0.007137059940868431,-0.03244837866318443,0.042060570498301184,0.12561118730711265,-0.1417051473341015,0.04949972885149369,-0.016526664294008026,0.04557434333699863,0.22762318462604772,0.2427824487786237,0.1393068981032839,0.16787660328367227,-0.0545823169982082,-0.06971106704520741
CVLT_4,-0.09709468413525986,-0.056310154952828935,0.0450935973300563,,-0.1180949083038501,0.045160664138672396,0.18838043611027044,0.156495301549918,-0.07310841168445117,-0.06233398382100988,0.0582507971568055,-0.03438348786639123,0.08110629266925536,0.18941283228429068,-0.05888851583859309,0.21473141585741076,-0.02291843571101035,-0.02299125370296023,0.04574303481448826,0.06094583553358291,-0.0746446506735362,0.01280017688399313,0.21043164434101747,0.08768846774868999,0.016410125827940946,-0.04152525179509326,-0.020569963972161993,0.0637673161144731,-0.011035432816007149,-0.13017245695409532,0.028319841809611,0.1805342861669958,-0.11780354456083206,0.0076466301528066985,-0.16266830865060583,0.23581051771096811,0.041800205317349653,0.14902349497927705,0.052144729859966675,0.08891097871496179,-0.09540169270195832,-0.23212560506059662,0.03304215978064467,0.1347363387138895,0.4544611006862108,0.44082365144457725,0.29701195580883255,1.0,0.4516878690551429,0.37991685738370357,0.3670051123907109,0.2987329436722162,-0.030620995328246192,-0.04747074030840984,-0.13699096670951855,0.311398571039912,-0.3257426815070548,0.04081717296977891,-0.284332642340645,-0.1806556054076649,-0.14612443679005402,0.3007970942915371,0.20381224321158387,-0.13138704128359724,0.03770757513849473,-0.09876712340266476,0.03496757733383983,0.06657431503323101,0.05709448588715235,-0.001035310663399802,0.056123614794448135,0.09252558970865925,0.07840688791902384,0.06181338583787293,-0.01445165073138072,-0.022237491453886322,0.04788197808739452,0.08281175634400316,0.05665476474772218,-0.05957635187349079,0.07682565376293508,-0.10080008384740843,-0.05296281093470496,-0.16267000818938648,-0.09611613765231129
CVLT_5,-0.14712801584686633,0.0028797184913182945,0.08833613817254617,,-0.12002137068414154,-0.18769771448482364,0.3373786187543068,0.1332632823523665,0.12565435539043496,-0.1743399480637346,0.11085329618701302,-0.22068913094470044,-0.024782697863322753,0.0541867651647667,-0.28781845768330677,0.13141363765175076,-0.0788713310331851,0.07518915000076822,-0.05952173120442883,-0.05168105754228108,-0.1972104019296174,0.11598663129823603,0.31966096481373407,0.010034770484836125,-0.1078317688911138,0.23857556002364427,-0.018665198645294593,0.30168825822139034,0.17163450876149422,-0.1259325364720547,0.08248308143115105,0.20107129663348125,-0.057933328461602415,0.15986470125699598,-0.27152515463198257,0.22867949221785372,0.14384698855300848,0.24987474284755504,-0.10234946406954357,0.054175665220094545,-0.024492400700353415,-0.227995380953659,-0.14794772932093928,-0.0925764994424027,0.8478445929090404,0.5893355983985102,0.7279210302364431,0.4516878690551429,1.0,0.8132106618017915,0.8778805328277777,0.8195169251445399,-0.09926170297241504,-0.2852304672517831,-0.4599458109704213,0.5430659827584912,-0.6229510709376905,0.07641552903140067,-0.13088857869948214,-0.1099423857378124,-0.002784721008536145,0.2689664038940332,0.06001185719367942,-0.27983321871928857,0.07734726948557227,0.0393570668229098,-0.06003030407161769,-0.02637169289414497,-0.037707244342122706,0.12490294217466677,-0.025792829855662978,0.015335782835882215,0.04208654050631469,0.13350613727775892,0.21327602588813163,-0.2086063901434501,-0.10684758839637468,0.03439946544911638,0.06054688283505886,0.2769811555188407,0.1963955755972572,0.21490598331853203,0.2472783419392438,-0.04967306480416698,-0.0830321638142326
CVLT_6,-0.12525956856056278,-0.029059272507071205,0.029494310415655936,,-0.11972603901807594,-0.26111218174215395,0.22372704477037797,0.05182114322440119,0.08813070241067804,-0.17450411452991743,0.05173529957861057,-0.18469892095427917,-0.004027181644053667,0.017432065525511176,-0.3091555601664148,0.08923919561660026,-0.008144255613714175,0.044266508066098366,-0.04573588902146816,0.049826483315443995,-0.1977299226951514,0.1001723332299394,0.4114144697880884,0.08448372173175026,-0.13356824196104297,0.2435950618382855,-0.09549820874785676,0.23764603510309354,0.10950332121524271,-0.11503340101349312,0.006066470965470023,0.14464382897897737,-0.03107302571782032,0.08302657687780746,-0.20804803728589877,0.1996299566923641,0.08590448982817232,0.2108875161674696,-0.12594351790399408,-0.01786749597908051,-0.02193318426278763,-0.09484695217021215,-0.10785094386965932,-0.1339582243790456,0.8038134939316366,0.5431013524296594,0.6999429514751616,0.37991685738370357,0.8132106618017915,1.0,0.8815740173815336,0.9179887374660047,-0.187264408894548,-0.30587022858968754,-0.6088845776119266,0.6330859825208082,-0.7331878116000423,-0.03204427052980497,-0.13587573008157755,-0.07050073589700197,0.039578980861798785,0.3587786893398054,0.13425070442160683,-0.2855770576693445,0.08371305671363259,0.016165774257641496,-0.09323677995955633,-0.06388685908972842,-0.07554790214632778,0.011800369713037813,-0.07655860619033264,0.0006919562935078624,-0.05373679277547377,0.11485623401328734,0.1316728991719303,-0.1489615827080797,0.036935941937146125,-0.030384560760673848,0.1240595332263641,0.18663470626583686,0.18001848320435274,0.12295136033060208,0.13684431717740478,-0.014762626312986969,-0.07218649977703237
CVLT_7,-0.1390239293165985,0.033830546329303005,0.10599934496685401,,-0.12338199249510523,-0.19941112297933677,0.26280090964486513,0.07116284594056141,0.061180904424679355,-0.1864278011962311,0.06510957268428155,-0.21708836167328802,0.017051442143292017,-0.01313486195919789,-0.3538636206271201,0.10599934496685401,-0.046389856711524326,0.0886349693706656,0.05565823608337055,0.044131421727968224,-0.28719127853937504,0.14342566767820106,0.3352639726954878,0.03266130239005677,-0.1265180820293719,0.25991554342185946,-0.04074498566336184,0.3721399755017458,0.11457477443538117,-0.08670317066145673,0.033706653265714114,0.14779625881358963,-0.081500271526724,0.11294070318923835,-0.2811861825379506,0.18839615111214342,0.1286117850704156,0.24365873870231855,-0.10974102726943417,-0.036923029101606164,-0.04976383954411917,-0.0959705855553583,-0.13564601125127082,-0.15104966267646402,0.8197282881181595,0.5488824528173399,0.7544799139545639,0.3670051123907109,0.8778805328277777,0.8815740173815336,1.0,0.9085523027908297,-0.15452585330374913,-0.3140921540953525,-0.5643568611014206,0.5887492312101498,-0.6966864628383108,-0.01131535282234545,-0.17372481168210982,-0.13139227883280624,-0.029530739608479305,0.30872661863505,0.09883813342884878,-0.2657735969846109,0.09766524536961034,-0.004148492186285728,-0.08309686135239788,-0.02413033253628591,-0.04084450416484733,0.06631349644356953,-0.10897117833655771,-0.01750745472564569,-0.01824478063138466,0.0983832305020164,0.2210456115690779,-0.23309302846187085,-0.023633246764086256,0.005796181137227583,0.06993926982492667,0.2794184689849759,0.25227771798703014,0.19197539985497022,0.236563650832947,-0.09061346215368875,-0.09223642303538153
CVLT_8,-0.13797862603731462,-0.004266980694286722,0.06768974434224116,,-0.1478429792409355,-0.20849645631534539,0.180029732552468,-0.0014616815954019995,0.05954194836965873,-0.19106997810237483,0.023187863865432534,-0.2699935098056195,0.0013702429596007045,-0.0004714363700127603,-0.3922414083205478,0.11910791552528993,-0.08894834758789295,0.054385097880946996,-0.01674962768783044,0.028065698908262156,-0.20070449229237963,0.09139832967328473,0.34949803795622486,0.023698510026986166,-0.11018630628731813,0.265707048469422,-0.05247430413171978,0.2438608459924217,0.03685377133075173,-0.09560793340384661,0.04817907200551139,0.09293187498962042,-0.04911422059115578,0.09848887872006357,-0.17758503780926102,0.17407943330113987,0.06932024067906767,0.20968474169077528,-0.1339227746251744,-0.03216470843192242,-0.03368095102580314,-0.08183714620615813,-0.059788936098698106,-0.13523858413522546,0.7901444729353072,0.5472248654511606,0.7182732372932928,0.2987329436722162,0.8195169251445399,0.9179887374660047,0.9085523027908297,1.0,-0.1234024160834909,-0.36190574619044014,-0.6451794656695646,0.5996352397846846,-0.7078425827790555,-0.017935814423324908,-0.09176611349409873,-0.00577596177196022,0.08682370328531189,0.35896948825557423,0.1882304208915373,-0.19977242374668439,0.02116632444453118,0.004654722778782313,-0.09205649919955655,-0.05100888333170207,-0.06073405176439055,0.038053135011297576,-0.08489634041854087,-0.01473890773155624,-0.004540271867842605,0.08084755102084216,0.16014802924517854,-0.18000360399914986,0.004620013236244826,0.017588223063250665,0.07732991874446234,0.2612611802857015,0.20308995124213414,0.19453169372622892,0.21718983156491545,-0.025354713757670275,-0.04699373160603511
CVLT_9,-0.06255669865388244,-0.2106660473744987,0.23213487993673085,,0.09358136394561707,0.14521471310439468,0.03904621453461168,-0.22754014027515998,0.023877187343457472,0.09303564712480107,0.10121926312875382,-0.030545915630844866,-0.05400704746895033,0.15818395211012923,0.07363123134132724,-0.048917311864062056,-0.05874286279521445,0.22928509467376448,0.06039995594428677,-0.18793051235021158,0.10546783078762836,-0.08304173814818971,-0.24295383621762429,-0.0919175759487737,-0.05933482896564692,-0.04801454312867805,0.09937986189708196,-0.26595591804048907,-0.0425278283063124,-0.08375815732529171,-0.12452508188016914,-0.13015589869960137,0.1023927132525514,-0.015844809765481055,0.17115657452996672,-0.04092649332863116,-0.06131557830379197,-0.09234330627960406,0.054354414136573354,0.12424334324964677,-0.054888114939605936,-0.15431486151312743,-0.06055107091181363,-0.015105492664973416,-0.251334564693239,-0.21671080725762623,-0.20150960608206978,-0.030620995328246192,-0.09926170297241504,-0.187264408894548,-0.15452585330374913,-0.1234024160834909,1.0,0.18174229476949674,0.02684016128430267,-0.11890808747135487,0.11391617450534278,0.028476785690978716,0.11977560484554442,0.1251704909453024,0.04302455922424748,-0.1754573219231459,0.03720044046971755,0.26455293775622385,0.04750592225532017,-0.021690664317865982,0.007822166950744123,-0.013510434517872651,0.0019221378739559887,-0.015426748026150815,0.12161833676227948,-0.14614049419229036,0.018303349571180166,0.0008544026461342164,-0.08212175087518783,0.15366262375017734,-0.2609246240291236,0.010519269510288393,-0.0392595730633647,0.07673573206602918,-0.036288473831567004,0.10111023521835698,0.07575491684510381,0.09639444633695418,0.043194558187732636
CVLT_10,0.0068077827293233995,0.07902336235212017,-0.07921774067648599,,-0.034943393494446626,0.0016511231395200327,-0.08659994599743566,-0.14319049176714257,-0.23473585930133173,0.15562068288953484,0.10256076655305013,0.09385023735809718,0.14660924265665887,-0.11084795574954481,0.18262480909501316,0.19892454880984267,0.10235766989056423,0.13148390864115073,0.24557922048014538,0.012523144744475526,0.07757084192410556,0.008408028128744584,0.02424372064776418,-0.09454491976698859,0.013331140497038896,-0.12562237111881844,0.0710517298472309,-0.002883637824799913,-0.03655456846175922,-0.05933557204488403,-0.00163379791475877,-0.11659539682838223,0.0796643534294997,-0.19843445630777815,0.06659856022053784,-0.08580254708198817,0.036959888923326696,-0.08557509734164247,-0.00807638208305993,-0.027061432209432867,0.009236553557353974,-0.14225319431236025,0.07817301440529702,0.1496800794268352,-0.29108707882029095,-0.07121740849650847,-0.306904276842849,-0.04747074030840984,-0.2852304672517831,-0.30587022858968754,-0.3140921540953525,-0.36190574619044014,0.18174229476949674,1.0,0.532736037832299,-0.1845775564402388,0.2823898233545594,0.08089212476329728,0.038489084170793504,-0.1120772701399573,-0.10369521075153805,-0.2994040977024051,-0.2947323361017074,-0.10020688919024094,0.22670774916842146,0.10102924697237946,0.0036280176404267566,0.016412921986446775,0.01638005325492977,0.04161753349276726,0.13384941894157745,-0.008108763813241314,-0.05557732873322557,-0.14814778427142944,-0.028471624002004595,0.09524146995124172,-0.13882200527864422,-0.09554939354228793,-0.19055095904893,-0.23164247536338656,-0.14827550500592304,-0.18704928652410807,-0.20985701451224634,0.02739264706001104,-0.07476700818704442
CVLT_11,0.12696484997671023,-0.05060227974792255,-0.06097892166124464,,0.07899508010523587,0.1506087821899486,-0.23939250758531733,0.0034621771794704575,-0.12672541052831968,0.09162035528882537,0.0324221788463545,0.22243080244023677,0.00815229330997341,-0.04148220017712288,0.33386658292582405,-0.006236480624445485,0.060247667119391723,-0.021704226338164694,-0.014711828038978114,-0.11284702250063793,0.18824285049077571,0.019511506089308555,-0.061183697452812096,0.029013233354537055,-0.007150472291809971,-0.1500701956634611,0.06047514371132726,-0.04689588426156726,0.10559761102402619,0.07413962259177394,0.07964327556889067,-0.09385104268847247,0.12966130075329294,-0.1551229444757497,0.15763057158933308,-0.11427404024958783,0.10212364991970796,-0.06691690319818483,0.03013087141228699,0.10630718237271479,0.08323445832903009,-0.10442007730610699,0.009396840667830853,0.18555117855351333,-0.41976227719483444,-0.19852067176020513,-0.47504255166989834,-0.13699096670951855,-0.4599458109704213,-0.6088845776119266,-0.5643568611014206,-0.6451794656695646,0.02684016128430267,0.532736037832299,1.0,-0.3987113290092339,0.6701483113391574,0.11880575024129997,0.037343667752838,-0.049089924750499926,-0.08362176595184105,-0.24346523630529684,-0.18673552602366567,0.04214409298994625,0.10381607406128768,0.021000202056564183,0.02500460871301199,0.01730387147964207,0.017834036423456927,0.07785308497187289,0.10895196830606313,0.1008306337410483,0.045250645035989676,0.04805851538885445,-0.05027824036937585,0.0692827846400773,-0.04310743333331153,-0.006248827230122362,-0.016694334085680614,-0.2638327772085827,-0.258557802409161,-0.1719388329337044,-0.20420313995828424,0.05852204997551572,0.06387573155647144
CVLT_12,0.1712659173050793,-0.03985506566537129,0.0673170287117101,,-0.09173764658715791,-0.09360044336429005,0.08438636137290119,-0.068896992518683,0.23411688073603215,-0.0749056074649932,-0.06452603332060693,-0.07240388870578313,-0.04970484018600198,0.029660585757270798,-0.26050918535706763,0.0673170287117101,0.08262701521343017,0.0005336412633516395,0.06690400369909995,-0.03544074873584516,-0.12551218671065387,0.09317377584230688,0.30717647437203155,0.003723524448342505,-0.1210163731965089,0.25484153034521445,0.10630442464312138,0.10086765807418635,-0.004966107559193478,0.015602265343016623,-0.03081425681768638,0.2231661601769013,0.13598227234638544,0.2626793139123589,0.03673371096061859,0.2007390670273349,0.21397277623586955,0.15646718295608475,0.06181762900708443,-0.09343857453966589,0.12171472248312207,0.09247429435672079,0.01701521475828443,0.028897056307044793,0.5211891782982401,0.34220656170361713,0.44831547976492164,0.311398571039912,0.5430659827584912,0.6330859825208082,0.5887492312101498,0.5996352397846846,-0.11890808747135487,-0.1845775564402388,-0.3987113290092339,1.0,-0.3667395407692536,0.03137462656623118,-0.06856312745395692,-0.00256632787766542,0.06780952028580316,0.2581209879261569,0.13941841450865416,-0.14924622375360538,0.09523065816060897,0.002849351318621745,-0.109229614993499,-0.07465689495499749,-0.0877380014233837,0.05339855368587038,-0.01660812769694855,0.043654852499225454,0.00020998277532323484,0.09186056595891827,0.06674297222762347,-0.07353159527375809,0.00402561740301783,-0.014566626838867258,0.06135608787452311,0.09323943004182644,0.07767222567147174,0.06698469724988457,0.03453042623541634,0.11117669853578593,-0.13984187775691045
CVLT_13,0.06474957268433663,-0.1342706664080382,-0.05158726487776987,,0.19081860631732667,0.21794174168854913,-0.17552758838290827,-0.10207978259096996,0.025278622363019962,0.013389410612774086,0.0031615663877402837,0.05548549388360141,-0.10390854102894764,0.1349607166711411,0.1996368022370738,-0.05158726487776987,-0.10815489998615253,-0.16516710668960052,0.054432822851053934,-0.08839155900777362,0.2142826418845486,-0.06684082873689774,-0.2795224295977426,-0.06451143404644587,0.0984346198477912,-0.23846526948345192,0.01132219801344596,-0.1371717197449547,-0.09649776265601703,0.04736138570895044,-0.0015220536439569318,-0.17898273373027918,0.07147337803761644,-0.08610683869390892,0.213226052095045,-0.12000797798640916,-0.009952204272016091,-0.09118717545089199,0.07955387962955054,0.02909977695268094,0.07496339940623153,0.07018796475650207,0.16984410827235985,0.1645411219888481,-0.6287133261508232,-0.4548815803371169,-0.5319950971847347,-0.3257426815070548,-0.6229510709376905,-0.7331878116000423,-0.6966864628383108,-0.7078425827790555,0.11391617450534278,0.2823898233545594,0.6701483113391574,-0.3667395407692536,1.0,0.11213014332643634,0.09647755773853114,0.04568042264687482,-0.02518914962981924,-0.25178732168239587,-0.11297049747538178,0.1865740459731133,-0.0505404103520725,0.06406172322639973,-0.06272781692160316,-0.05816598607972279,-0.05420768180774299,0.05806222038650654,0.1312475825224568,0.09017777338122876,0.04726714239904903,0.06586413480747383,-0.09745982038646,0.1086600562127938,-0.002444292975285208,-0.006560267117767762,0.034860851489619205,-0.20233200112612157,-0.17980613349022528,-0.14018251444880278,-0.16940979634909084,0.053948833756328224,0.054729509594777
leukocytes,0.30057905894386994,-0.149316360503907,-0.059318300978664674,,0.04756593013684956,-0.0586414006869533,-0.2736381243311113,0.03278781527600769,-0.031802110745081776,0.37259709972456656,0.00475513978085582,-0.12214746017136313,0.08129626115479079,-0.012087669929979188,0.2659789325376964,0.4028593907473695,-0.07581135659767023,-0.16241601605048225,0.049690254479876,-0.07915013879185817,-0.090426141968766,-0.01536947499553918,0.032198038757655104,-0.08454373109455574,-0.10414242884602185,0.010591221957883578,-0.04427542974065387,-0.09872510519731101,-0.05160877570441946,-0.08876308268180581,-0.08214149980494324,-0.09531982186297591,-0.003184237605631501,0.0350392395217216,0.14696717188908306,-0.022314689566783272,-0.08420500194004939,-0.25487463865742765,-0.13956883950128685,-0.13028020065551757,0.05172599243128053,-0.2373345105146539,-0.017232856374036567,-0.04316209903443742,-0.03643084695276784,-0.012956109610643536,-0.01964110916758515,0.04081717296977891,0.07641552903140067,-0.03204427052980497,-0.01131535282234545,-0.017935814423324908,0.028476785690978716,0.08089212476329728,0.11880575024129997,0.03137462656623118,0.11213014332643634,1.0,0.34714698058726634,0.3104372266418454,0.38577091202258856,-0.04704877917123393,-0.08609121427019516,-0.061192936401397904,0.10088262200927586,0.1627791709892799,0.20752338396515752,0.17199475407098028,0.17814840813747396,0.8640474746924763,0.6988611656020319,0.7030174496026077,0.3622078453015155,0.38467526748007586,0.18129823797719802,-0.12200067254041712,-0.3201776047414751,0.07305815096417236,-0.10448422438832826,-0.14511424046153099,-0.32579907731878,-0.010422992540778915,-0.05777605323680206,0.13750965892381814,0.22821721839404308
